Leaf_Wetness,Drought,Precipitation,Relative_Humidity,Soil_Moisture,Solar_Power,Temperature,Wind_Speed,AcresBurned
4.77E-07,-2,0.274279905,56.40074875,0.117180061,59.91381335,29.37999943,9.403350075,400
5.97E-08,-4,0.275534988,46.17509359,0.014647508,251.9142267,25.37249993,15.07541876,400
7.46E-09,-4,0.263191874,37.9093867,0.041330938,282.3892783,32.85906249,12.89692734,392
9.32E-10,-4,0.032898984,32.22617334,0.005166367,550.7736598,22.18238281,18.83711592,391
0.25,4,2.152862373,74.50327167,1.019395796,329.5092075,3.347797851,32.19213949,380
0.03125,-4,0.269107797,51.01290896,0.212924474,41.18865093,4.743474731,22.43651744,370
0.00390625,-1,0.033638475,73.02661362,0.118490559,246.1110814,19.71793434,24.97956468,370
0.000488281,0,0.004204809,38.5783267,0.14781132,416.7763852,31.90224179,13.72244558,357
6.10E-05,-2,0.000525601,43.99729084,0.145726415,61.79704815,29.92528022,17.3778057,340
0.125007629,-1,6.57E-05,54.97466135,0.326215802,7.724631018,28.01566003,6.972225712,339
0.015625954,-4,63.52125821,39.23433267,0.040776975,76.67807888,31.4019575,11.98402821,338
0.001953244,-1,12.63640728,48.67929158,0.420597122,271.9097599,29.97524469,7.673003527,325
0.000244156,-4,1.57955091,47.99741145,0.20019964,44.67621998,27.72190559,9.484125441,319
0.375030519,-4,0.751193864,45.72467643,0.025024955,5.584527498,19.0277382,12.53551568,300
0.046878815,-4,0.590149233,50.71558455,0.003128119,47.99806594,19.05346727,13.60443946,288
0.005859852,-4,0.073768654,43.11444807,0.000391015,5.999758242,18.50668341,19.68805493,260
0.250732481,-2,0.009221082,52.33930601,4.89E-05,168.0874698,28.27583543,11.92350687,255
0.40634156,-1,0.001152635,78.89241325,0.34763111,21.01093372,20.48447943,12.10293836,245
0.050792695,-4,1.475144079,47.19905166,0.043453889,810.3763667,25.76055993,12.95036729,237
0.006349087,-4,1.76814301,44.84988146,0.065931736,194.6470458,29.94506999,11.69379591,236
0.000793636,-2,2.399767876,51.44373518,0.079116467,61.38088073,27.98063375,21.08672449,231
9.92E-05,-4,0.299970985,42.1054669,0.054639558,15.92261009,28.94757922,12.94834056,225
0.750012401,4,0.037496373,82.72568336,0.538954945,1.990326261,14.9684474,17.90604257,225
0.21875155,-3,0.195937047,73.90321042,0.142994368,28.79879078,14.27105593,14.83825532,225
0.152343944,-2,0.024492131,47.5379013,0.022624296,3.599848848,24.08388199,15.05478192,206
0.019042993,-4,0.003061516,54.85473766,0.002828037,600.9749811,26.43548525,10.14434774,205
0.252380374,-4,0.00038269,61.39434221,0.321978505,101.0468726,27.17943566,8.743043467,200
0.906547547,-1,4.78E-05,85.59929278,0.144997313,17.60585908,20.57242946,18.95538043,200
0.113318443,-3,5.98E-06,56.6749116,0.018124664,27.91323238,23.53405368,17.04442255,200
0.014164805,-4,1.037500747,63.25936395,0.002265583,72.20165405,27.30425671,6.743052819,200
0.001770601,-4,3.047187593,51.56992049,0.015908198,588.7002068,22.60053209,19.3678816,194
0.000221325,-3,0.380898449,49.82124006,0.048488525,842.9875258,15.47506651,14.8709852,190
2.77E-05,-4,0.047612306,49.21515501,0.038561066,537.1109407,25.03438331,8.73387315,186
3.46E-06,-4,0.118451538,42.03939438,0.004820133,67.13886759,25.87929791,19.71673414,186
4.32E-07,-3,0.014806442,28.5174243,0.000602517,576.6173584,23.73491224,16.15209177,184
5.40E-08,-3,0.001850805,27.55217804,7.53E-05,72.07716981,24.57936403,8.569011471,183
6.75E-09,-4,0.000231351,26.89402225,0.132634414,9.009646226,33.0724205,14.68362643,180
8.44E-10,-4,0.075028919,27.82425278,0.021704302,361.3762058,33.42155256,13.2104533,170
1.06E-10,-3,0.009378615,52.5155316,0.002713038,532.4595257,26.15269407,9.426306663,168
1.32E-11,-4,1.684922327,55.22694145,0.21058913,823.1199407,19.13158676,16.66578833,168
1.65E-12,-4,1.885615291,38.31586768,0.133698641,238.5899926,31.80394834,16.63322354,166
2.06E-13,-3,1.626951911,36.08948346,0.25358733,29.82374907,25.06299354,16.97915294,157
2.58E-14,2,0.587118989,44.63618543,0.108198416,806.9279686,26.68287419,22.09739412,157
3.22E-15,-3,0.294639874,55.87952318,0.013524802,101.8284961,25.66035927,17.41217426,155
4.03E-16,-4,2.911829984,46.0349404,0.0099406,475.316062,24.75754491,15.07652178,155
5.03E-17,-4,0.385228748,52.14186755,0.037992575,314.5645078,22.75719311,12.74706522,153
6.29E-18,-4,6.970653594,29.78023344,0.004749072,54.50806347,23.60714914,18.45588315,150
7.86E-19,-4,0.871331699,31.03502918,0.000593634,123.1635079,30.86339364,14.25698539,150
0.5,-3,0.108916462,55.97937865,7.42E-05,15.39543849,19.94542421,18.06962317,150
0.0625,4,0.013614558,58.29742233,0.199759276,284.8994298,18.34317803,23.7962029,150
0.0078125,0,0.22170182,47.33717779,0.247594909,479.8124287,18.08039725,16.72452536,150
0.000976563,-4,0.027712727,58.56714722,0.047574364,306.3515536,13.38504966,18.41556567,148
0.75012207,-4,0.003464091,69.7083934,0.080696795,38.2939442,21.72313121,15.20194571,146
0.218765259,-4,0.804183011,53.57604918,0.243712099,27.67424302,14.2278914,21.53774321,143
0.027345657,-4,1.338022876,35.17200615,0.075464012,22.64678038,27.15348643,12.6172179,140
0.003418207,-4,0.20975286,60.38400077,0.039058002,147.1433475,26.2066858,11.55215224,136
0.000427276,-4,0.026219107,40.5480001,0.00488225,268.8804184,27.15083573,13.43151903,135
5.34E-05,-2,0.094527388,48.58100001,0.276860281,646.4225523,18.83135447,14.36643988,135
0.125006676,-2,3.961815924,58.710125,0.137107535,80.80281904,20.50391931,16.23330498,134
0.015625835,-4,0.91147699,37.02626563,0.052138442,40.88785238,19.68798991,14.86666312,130
0.126953229,-2,0.113934624,55.4032832,0.006517305,5.110981547,29.49849874,10.40833289,130
0.015869154,-4,0.014241828,45.8629104,0.000814663,96.07637269,19.79981234,20.27604161,130
0.001983644,-4,0.001780228,32.8203638,0.162226833,298.5470466,30.71247654,16.0220052,128
0.000247956,-4,0.437722529,51.99004548,0.020278354,642.2308808,16.10155957,26.65275065,126
3.10E-05,-3,0.350965316,49.52375568,0.079284794,513.8663601,27.56269495,15.68159383,125
3.87E-06,-4,0.081370665,35.20296946,0.045910599,507.033295,31.77033687,12.14769923,124
4.84E-07,-4,8.463921333,61.51287118,0.005738825,131.2416619,28.98379211,11.4934624,122
6.05E-08,-1,1.057990167,42.4891089,0.166717353,513.9552077,34.63547401,13.4491828,120
7.57E-09,-1,0.132248771,43.18613861,0.073464669,264.169401,24.76693425,12.50614785,120
9.46E-10,-4,0.617781096,33.21076733,0.330683084,33.02117512,31.19586678,11.83826848,117
0.125,-3,0.077222637,36.36384592,0.041335385,4.12764689,22.67448335,18.77978356,116
0.640625,-4,0.66715283,59.08298074,0.078541923,0.515955861,27.22181042,12.95997295,114
0.080078125,-1,0.195894104,47.79787259,0.02519274,17.58949448,30.4277263,12.25749662,111
0.010009766,-3,1.806986763,41.66223407,0.048524093,2.19868681,34.46596579,15.90718708,111
0.001251221,-2,0.225873345,59.50777926,0.183565512,129.0248359,22.23324572,19.51339838,105
0.250156403,0,0.028234168,61.57597241,0.217445689,16.12810448,19.66665572,15.5891748,105
0.03126955,-4,0.712279271,31.42199655,0.136305711,371.8785131,31.05833196,18.21114685,103
0.003908694,-4,47.68028491,29.10274957,0.017038214,536.2223141,35.6197915,15.20139336,102
0.000488587,-4,5.960035614,48.1253437,0.103254777,610.9277893,28.25247394,11.13767417,101
0.250061073,-3,0.745004452,40.10316796,0.012906847,76.36597366,23.35655924,22.79220927,100
0.031257634,-4,0.093125556,28.262896,0.045613356,745.4457467,21.08206991,26.16152616,100
0.128907204,-4,0.011640695,39.070362,0.005701669,93.18071834,20.17275874,19.52019077,100
0.141113401,-3,6.605205087,36.07129525,0.002962709,11.64758979,25.88409484,21.12752385,100
0.017639175,-2,0.866900636,54.87141191,0.023495339,791.7559487,30.33551186,11.95344048,100
0.002204897,-4,0.108362579,29.19642649,0.002936917,98.96949359,37.06693898,9.39418006,100
0.125275612,-2,1.017295322,69.52455331,0.311492115,96.9461867,24.92086737,6.974272508,100
0.015659452,-1,0.185911915,61.87806916,0.038936514,51.16827334,27.07760842,7.346784063,100
0.001957431,-4,0.069488989,34.79725865,0.010742064,6.396034167,21.20970105,9.818348008,99
0.000244679,-2,0.446186124,61.86215733,0.091467758,22.16200427,27.21371263,11.0272935,92
3.06E-05,1,0.102023265,48.17026967,0.22018347,334.8202505,30.26421408,13.51591169,91
0.125003823,-1,4.745252908,55.64628371,0.109022934,41.85253132,26.15802676,14.05198896,91
0.015625478,-1,0.668156614,44.98078546,0.105002867,5.231566415,30.39475334,20.28149862,90
0.001953185,-4,0.083519577,39.77259818,0.061625358,4.978945802,22.53684417,16.39768733,87
0.000244148,-4,0.010439947,39.68407477,0.00770317,52.80986823,26.87960552,12.06221092,86
3.05E-05,-4,0.001304993,4.960509347,0.000962896,6.601233528,3.35995069,1.507776364,85
3.81E-06,-4,0.000163124,38.38256367,0.131245362,0.825154191,26.03249384,15.25097205,85
4.77E-07,-2,23.84627039,40.88532046,0.01640567,7.365644274,26.24156173,11.53137151,85
5.96E-08,-4,2.980783799,62.51066506,0.002050709,22.39570553,24.91769522,9.991421438,85
7.45E-09,-2,0.661347975,43.00133313,0.000256339,680.4744632,30.8397119,11.37392768,82
9.31E-10,-4,0.082668497,65.42516664,3.20E-05,329.2343079,24.72996399,10.82174096,81
1.16E-10,-3,0.010333562,47.15314583,0.761879005,509.6417885,8.091245498,7.11521762,80
1.46E-11,-4,0.001291695,33.51914323,0.174984876,826.9927236,27.89890569,7.664402202,79
1.82E-12,-2,0.000161462,44.3648929,0.021873109,103.3740904,26.08736321,13.43305028,79
2.27E-13,-2,2.02E-05,70.05811161,0.011484139,364.0842613,23.2484204,10.75413128,78
2.84E-14,-3,1.366252523,55.43226395,0.211685517,463.5480327,25.49355255,12.16926641,78
3.55E-15,-4,0.192031565,31.51653299,0.02646069,281.9685041,21.36169407,18.7211583,76
4.44E-16,2,4.224003946,39.82706662,0.152557586,633.421063,22.20771176,14.67764479,76
5.55E-17,-2,0.528000493,52.72838333,0.123819698,562.9901329,20.26346397,16.8472056,74
6.94E-18,-4,0.232250062,44.21604792,0.117727462,576.2487666,29.120433,12.5059007,74
8.67E-19,-1,0.082781258,38.91450599,0.200840933,445.4310958,30.00255412,7.713237587,74
0.125,-2,0.010347657,39.71431325,0.112980117,55.67888698,23.03781927,15.3516547,73
0.015625,-4,0.001293457,50.23928916,0.014122515,297.2223609,29.26722741,7.468956837,72
0.001953125,-3,0.000161682,42.75491114,0.067390314,37.15279511,30.84590343,13.1461196,70
0.000244141,-2,0.43252021,35.86936389,0.015298789,5.381599389,33.28073793,14.34326495,70
3.05E-05,-4,0.054065026,45.40867049,0.001912349,351.4101999,27.88509224,14.30540812,70
3.81E-06,-4,0.210508128,44.31358381,0.000239044,525.113775,19.66063653,21.25067601,70
4.77E-07,-1,4.093813516,43.08919798,0.04177988,829.0642219,30.12007957,14.3813345,69
5.96E-08,4,3.04922669,71.06114975,0.156347485,390.0455277,20.54000995,13.32266681,68
7.45E-09,2,0.402403336,43.90764372,0.329418436,490.218191,21.28000124,11.09033335,67
9.31E-10,0,0.050300417,47.13845546,0.091427304,211.5772739,30.33500016,21.93629167,65
1.16E-10,-4,0.756287552,58.77980693,0.011428413,731.8596592,28.39187502,9.279536459,63
1.46E-11,-4,1.844535944,54.59747587,0.098928552,91.4824574,20.09898438,19.55994206,63
1.82E-12,-4,0.230566993,37.09968448,0.012366069,11.43530718,27.31237305,14.55749276,62
2.27E-13,-4,0.186320874,39.51246056,0.052420759,399.7794134,31.66404663,13.55718659,62
0.25,-1,0.098290109,46.57655757,0.107052595,49.97242667,30.92050583,18.44464832,62
0.03125,-4,0.374786264,52.8970697,0.317631574,6.246553334,21.74006323,23.69308104,60
0.00390625,-3,0.046848283,34.79963371,0.064703947,273.3558192,32.5550079,8.69913513,59
0.000488281,-2,2.544606035,40.12495421,0.091337993,34.7694774,32.29437599,12.66239189,59
6.10E-05,-4,0.318075754,35.64061928,0.011417249,324.0461847,23.674297,9.320298986,58
0.125007629,-4,0.039759469,53.09257741,0.091302156,316.2057731,24.82178712,11.44003737,58
0.015625954,-3,0.004969934,34.04907218,0.02441277,378.3382216,29.99022339,8.630004672,58
0.001953244,0,2.116871242,53.34363402,0.243176596,483.8672777,26.23627792,17.05375058,58
0.000244156,-4,0.264608905,31.83045425,0.064772075,61.45840971,33.19203474,17.23171882,57
3.05E-05,0,0.033076113,40.80380678,0.130596509,11.11980121,30.82400434,15.00396485,57
3.81E-06,0,0.079134514,69.10047585,0.144199564,276.6274752,16.26550054,13.48799561,56
0.500000477,-2,3.222391814,61.85005948,0.045774945,34.57843439,21.29568757,16.21099945,55
0.06250006,-4,0.527798977,44.05625744,0.073346868,263.3098043,25.89946095,13.30137493,55
0.132812507,-4,0.133474872,80.61953218,-665.9908316,223.6387255,24.42493262,9.862671866,55
0.016601563,-4,0.037934359,41.66494152,-83.18747896,707.2923407,26.71561658,10.58283398,54
0.002075195,-4,0.070991795,39.59561769,-10.33705987,797.9990426,30.38945207,10.37285425,54
0.000259399,-3,0.008873974,53.89945221,-1.292132484,832.5123803,27.29868151,12.35910678,54
3.24E-05,-4,0.001109247,58.68743153,-0.07414156,685.4390475,24.12483519,12.30738835,51
0.125004053,-4,0.000138656,46.77342894,-0.009267695,85.67988094,20.8656044,14.68842354,50
0.265625507,-4,1.73E-05,41.37167862,-0.001158462,10.70998512,24.80820055,15.33605294,50
0.033203188,-3,0.660002166,22.03395983,0.034605192,1.33874814,18.25102507,13.61700662,50
0.004150399,-4,0.128750271,63.61674498,0.209825649,717.0548435,23.71887813,18.18962583,50
0.0005188,-2,0.066093784,40.46459312,0.026228206,89.86935544,30.62735977,12.26120323,50
6.48E-05,-1,0.008261723,57.23307414,0.251528526,148.9961694,29.07841997,12.4076504,50
8.11E-06,-4,1.726032715,45.01663427,0.144816066,550.1245212,31.0723025,14.9759563,50
1.01E-06,1,0.215754089,76.80207928,0.144977008,178.7155651,23.77153781,10.22199454,50
1.27E-07,-4,0.101969261,51.83775991,0.018122126,294.0769456,27.37144223,11.06524932,50
1.58E-08,-2,0.012746158,83.61721999,0.002265266,127.0346182,18.63393028,13.20815616,50
1.98E-09,-4,0.00159327,60.2271525,0.000283158,764.3418273,23.39174128,23.26351952,48
2.47E-10,-4,0.046449159,23.35339406,3.54E-05,438.9552284,33.47396766,18.54543994,48
3.09E-11,-4,0.005806145,48.99417426,4.42E-06,321.3194036,21.69674596,12.53067999,47
0.625,1,0.000725768,82.48677178,0.395000553,134.1149254,22.69959324,11.853835,47
0.078125,-4,0.141340721,63.42334647,0.049375069,145.3643657,25.81244916,10.38172937,46
0.009765625,-3,0.18016759,43.44041831,0.006546884,306.5330457,32.41405614,7.522716172,46
0.001220703,1,0.376270949,56.93005229,0.00081836,545.0416307,20.57675702,10.54033952,46
0.000152588,-4,0.093283869,33.35375654,0.000102295,68.13020384,18.98459463,20.35504244,45
0.125019073,-3,0.011660484,35.81921957,0.070012787,12.29127548,21.86057433,24.83188031,45
0.140627384,4,0.32270756,55.15240245,1.282876598,294.8614094,11.20757179,29.29148504,45
0.017578423,-3,4.091588445,40.64405031,0.160359575,692.3951762,27.35094647,12.47393563,44
0.377197303,-4,0.532698556,50.54300629,0.020044947,86.56189702,24.30636831,16.60924195,43
0.047149663,-2,0.282837319,63.75537579,0.099255618,143.0827371,26.33829604,12.70115524,43
0.005893708,-2,0.035354665,51.38192197,0.084906952,862.9978421,27.804787,11.20014441,42
0.000736713,-2,0.004419333,31.74774025,0.018613369,107.8747303,36.22559838,26.52501805,42
9.21E-05,-1,0.079302417,40.79346753,0.295951671,16.39684128,21.0531998,13.22812726,42
1.15E-05,-4,14.9386628,47.41168344,0.132243959,2.04960516,23.16914997,10.65351591,41
1.44E-06,0,2.03858285,62.87646043,0.138530495,305.1187006,26.75864375,9.756689488,41
1.80E-07,-2,0.581072856,54.83455755,0.094191312,71.83983758,20.08233047,9.369586186,41
0.250000022,-4,0.072634107,57.42931969,0.011773914,8.979979698,20.27279131,10.57119827,40
0.031250003,-4,0.009079263,35.62866496,0.001471739,267.4099975,23.68409891,8.558899784,40
0.12890625,-3,0.001134908,39.02858312,0.000183967,33.42624968,26.67301236,15.64486247,40
0.016113281,-4,0.000141863,34.52857289,0.589272996,4.17828121,22.58412655,26.65560781,40
0.00201416,-4,1.77E-05,41.25357161,0.073659124,353.5722852,18.94801582,11.43195098,40
0.37525177,-4,1.955002217,63.34419645,0.225332391,44.19653564,23.74350198,17.74149387,40
0.546906471,-4,0.244375277,59.13052456,0.306916549,5.524566955,28.85543775,9.542686734,40
0.068363309,-4,0.11304691,42.10381557,0.151114569,125.9155709,31.80692972,9.630335842,40
0.008545414,-4,0.014130864,37.48797695,0.018889321,127.3769464,31.86336621,13.25379198,40
0.876068177,-2,0.001766358,81.99849712,0.227236165,15.92211829,21.22042078,12.806724,40
0.109508522,-4,0.487720795,62.46231214,0.070279521,180.0027648,24.9025526,15.3258405,39
0.013688565,-3,0.914715099,40.08278902,0.03478494,176.0753456,31.10031907,16.49073006,39
0.001711071,1,0.114339387,63.09784863,0.419473118,22.6594182,27.62503988,23.66134126,39
0.250213884,-4,0.014292423,52.98723108,0.25793414,2.832427275,28.16562999,19.50766766,38
0.031276735,-2,0.310536553,51.72340388,0.149491767,665.7165534,23.52070375,15.71345846,38
0.003909592,-4,0.038817069,44.22792549,0.018686471,83.21456918,24.92758797,24.32668231,37
0.000488699,-3,0.058602134,45.31599069,0.086085809,361.6643211,29.2284485,17.04083529,36
6.11E-05,2,0.007325267,38.82699884,0.171510726,45.20804014,31.01605606,12.43010441,36
7.64E-06,-4,0.000915658,42.85337485,0.021438841,680.251005,23.76450701,10.55376305,35
9.54E-07,-4,0.000114457,77.29417186,0.139929855,469.1188756,21.57056338,20.53172038,35
1.19E-07,-4,1.43E-05,63.58677148,0.072616232,320.0023595,25.17132042,16.25396505,35
0.125000015,-4,0.141251788,53.21084644,0.113202029,40.00029493,30.67141505,11.71924563,35
0.015625002,-4,0.017656474,36.3763558,0.014150254,5.000036866,29.42142688,13.2149057,35
0.001953125,-3,0.077207059,56.38454448,0.052893782,386.9750046,17.59017836,13.08936321,35
0.000244141,-4,0.113400882,43.14806806,0.006611723,48.37187558,16.7862723,21.7236704,34
3.05E-05,-4,3.70167511,57.39350851,0.000826465,7.746484447,27.38578404,10.6279588,34
3.81E-06,-4,0.462709389,42.33668856,0.137728308,1.905810556,27.898223,17.91599485,34
1.000000477,-1,0.057838674,79.46708607,0.129216039,3.300726319,18.79977788,11.60199936,34
0.12500006,-4,0.007229834,49.42088576,0.016152005,0.45009079,27.22497223,7.82524992,33
0.640625007,-4,0.000903729,77.20261072,0.002019001,0.056261349,19.21562153,12.11565624,33
0.080078126,-2,1.850112966,58.80032634,0.026377375,620.5195327,24.08945269,12.22695703,33
0.510009766,-4,0.231264121,48.32504079,0.046922172,77.56494158,28.69868159,10.01586963,32
0.063751221,-4,0.028908015,47.1906301,0.049240271,9.695617698,31.9748352,9.839483704,32
0.007968903,-4,0.519863502,50.42382876,0.006155034,1.211952212,31.2343544,12.94243546,32
0.000996113,-2,0.064982938,59.2279786,0.086769379,329.088994,20.8417943,23.59280443,32
0.000124514,-2,0.008122867,53.80349732,0.103346172,775.6611243,21.21772429,21.09910055,32
0.125015564,-4,0.047265358,55.38793717,0.102293272,121.6451405,20.11471554,14.54988757,31
0.015626946,-4,0.14340817,51.26099215,0.012786659,15.20564257,27.92683944,12.39373595,31
0.376953368,-1,0.017926021,58.44512402,0.133848332,1.900705321,20.12835493,12.78671699,31
0.047119171,-3,0.002240753,44.8056405,0.016731042,442.7625882,32.10354437,13.86083962,30
0.005889896,-4,0.000280094,44.81320506,0.00209138,517.2578235,30.95044305,9.257604953,30
0.000736237,-3,1.400035012,50.71415063,0.066011423,929.2197279,27.28130538,12.69470062,30
9.20E-05,-4,0.175004376,44.32676883,0.066376428,346.152466,19.33516317,17.48683758,29
1.15E-05,-4,0.021875547,30.7908461,0.142047053,843.2565582,32.0043954,19.4983547,29
1.44E-06,-4,0.418984443,42.33635576,0.024505882,105.4070698,20.55054942,21.54979434,28
0.12500018,-4,0.474873055,33.31704447,0.092313235,13.17588372,24.54381868,15.55622429,28
0.265625022,-4,0.080609132,78.22713056,-665.9884608,808.4594855,22.19297733,25.46952804,28
0.033203128,-3,0.010076141,66.39089132,-83.24855761,457.5324357,20.39912217,13.808691,28
0.004150391,-4,0.446259518,37.32386141,-10.2785697,170.7415545,23.36239027,16.31358638,27
0.125518799,-1,0.05578244,63.56548268,-1.278821213,21.34269431,21.02029878,8.989198297,27
0.01568985,-4,0.215722805,46.07068533,-0.153977652,158.6428368,21.84003735,17.71114979,26
0.001961231,-4,0.026965351,50.53383567,-0.019247206,440.6553546,24.46750467,9.351393723,26
0.000245154,-4,0.003370669,34.97922946,0.005344099,538.6944193,27.52093808,22.44392422,26
3.06E-05,-4,0.000421334,24.74740368,0.000668012,68.44930242,21.96511726,18.76799053,25
3.83E-06,-2,5.27E-05,60.61842546,0.146833502,250.7561628,19.24563966,16.34599882,25
4.79E-07,-3,0.092506583,57.40230318,0.018354188,295.1945204,29.38070496,16.64324985,25
5.99E-08,-4,0.011563323,28.7752879,0.140294273,36.89931504,33.86008812,13.88040623,25
0.500000007,-2,0.522695415,61.19691099,0.105161784,4.61241438,30.29501101,9.610050779,25
0.062500001,-1,0.065336927,49.39961387,0.069645223,53.1265518,25.49937638,23.27625635,25
0.0078125,-2,0.096917116,73.19995173,0.040955653,336.803319,20.54992205,10.30953204,25
0.000976563,-4,0.012114639,43.78749397,0.045369457,398.5379149,20.66874026,24.62619151,25
0.00012207,-4,0.00151433,45.16093675,0.005671182,178.1297394,24.19609253,15.25327394,23
0.500015259,-4,0.000189291,69.50761709,0.000708898,22.26621742,19.71201157,18.01915924,22
0.062501907,-4,0.021273661,56.73845214,0.113338612,574.5957772,25.72650145,12.90239491,22
0.757812738,-2,2.836409208,64.99230652,0.138542327,71.82447215,20.00331268,14.70029936,22
0.219726592,-4,0.354551151,34.02403831,0.017317791,8.978059018,20.90041409,21.25003742,21
0.027465824,-4,0.119318894,29.67800479,0.016289724,97.19725738,33.77505176,20.69375468,21
0.003433228,-2,0.014914862,37.2847506,0.064911215,12.14965717,32.49688147,9.624219335,21
0.000429154,-4,0.048114358,41.56059382,0.284738902,1.518707147,34.52461018,13.40302742,21
0.375053644,1,0.006014295,54.20757423,0.085592363,0.189838393,19.47807627,20.46287843,21
0.046881706,-4,0.000751787,65.00094678,0.252824045,378.2487298,17.48475953,13.6203598,20
0.005860213,-4,9.40E-05,62.27511835,-665.968397,828.1310912,20.38559494,27.61504498,20
0.000732527,-4,0.125011747,37.67188979,-83.24517462,434.0538864,24.64819937,27.40188062,20
9.16E-05,-4,0.069376468,37.54648622,-10.36802183,520.0442358,31.31852492,15.83773508,20
1.14E-05,-3,8.288672059,50.44331078,-1.296002729,400.2805295,30.32731562,8.342216885,20
1.43E-06,-4,1.036084007,35.74291385,-0.038750341,50.03506618,29.19091445,19.86777711,20
1.79E-07,-4,0.129510501,65.88036423,-0.004843793,674.2293833,20.73636431,11.68347214,20
0.250000022,2,0.111188813,74.77254553,0.230394526,86.95367291,18.07954554,20.49793402,20
0.031250003,-4,0.035148602,50.58406819,0.028799316,10.86920911,19.12244319,19.58724175,20
0.87890625,-1,1.038143575,72.63550852,0.121474914,1.358651139,14.1653054,22.43590522,20
0.109863281,-4,0.129767947,18.69193857,0.015184364,15.20733139,17.52066317,34.09198815,19
0.01373291,-4,0.269970993,25.06149232,0.199148046,1.900916424,21.4150829,21.03649852,19
0.001716614,-4,0.542496374,49.34518654,0.024893506,2.500114553,27.90188536,9.692062315,19
0.000214577,-4,0.067812047,36.40564832,0.057861688,0.312514319,27.33773567,13.21150779,19
2.68E-05,-2,0.083476506,37.36320604,0.095482711,629.4015643,32.64221696,18.88893847,19
3.35E-06,-4,0.010434563,40.10790075,0.054435339,78.67519554,33.86777712,15.67361731,19
4.19E-07,0,0.00130432,56.62598759,0.146179417,9.834399442,15.99597214,16.74670216,19
0.875000052,-4,0.00016304,84.77824845,0.135397427,1.22929993,20.59949652,14.85583777,18
0.109375007,-4,9.89627038,58.08478106,0.150174678,333.2411625,28.01243706,13.85697972,18
0.013671876,-3,1.278283798,42.02309763,0.018771835,496.1801453,26.81405463,11.56962247,18
0.001708984,2,0.263535475,67.3653872,0.104346479,481.4725182,15.87675683,19.94620281,18
0.000213623,-4,0.032941934,42.4081734,0.01304331,60.18406477,22.8720946,12.04327535,17
2.67E-05,-4,0.275367742,49.31352168,0.040255414,27.4230081,25.07151183,11.73040942,17
3.34E-06,-4,0.034420968,30.58919021,0.640906927,606.177876,33.82143898,13.46630118,17
4.17E-07,-3,0.004302621,58.04864878,0.256988366,76.0722345,17.25267987,21.02078765,17
5.22E-08,4,0.000537828,71.6435811,0.232373546,238.9465293,14.34408498,21.97759846,17
0.625000007,-1,0.137567228,81.39294764,0.116171693,29.86831616,13.39301062,14.10969981,17
0.078125001,-4,0.417195904,49.37411845,0.014521462,774.9960395,24.51162633,12.71371248,16
0.009765625,-4,0.052149488,27.12176481,0.003065183,183.3495049,27.01395329,20.42671406,16
0.126220703,4,0.006518686,47.8152206,0.296883148,22.91868812,27.48924416,12.07833926,16
0.015777588,-4,0.617064836,40.47690258,0.037110393,551.402336,32.54865552,10.30979241,15
0.001972198,-4,0.077133104,33.03461282,0.032388799,203.025292,30.54358194,11.07622405,15
0.000246525,-3,0.009641638,28.3668266,0.1100486,33.5656615,27.36794774,13.85952801,15
0.750030816,-2,0.001205205,52.04585333,0.129506075,4.195707688,28.78349347,11.707441,15
0.093753852,0,0.112650651,59.71823167,0.169938259,287.9244635,23.69793668,13.21343013,15
0.011719231,-4,0.185331331,23.80227896,0.021242282,35.99055793,26.79974209,13.33917877,15
0.001464904,-3,0.248166416,20.73778487,0.192530285,4.498819742,24.96246776,13.77989735,14
0.000183113,-1,0.031020802,29.90472311,0.137191286,0.562352468,24.59530847,11.48498717,14
2.29E-05,-4,0.0663776,42.10059039,0.270148911,10.29529406,28.46191356,13.1106234,14
2.86E-06,0,0.0082972,50.3625738,0.033768614,447.6869118,24.63273919,12.85132792,14
3.58E-07,-3,2.08478715,71.62032172,0.103346077,630.835864,17.5665924,13.06891599,14
4.47E-08,-4,0.281848394,44.87754022,0.01291826,78.854483,21.05832405,16.3086145,13
5.59E-09,-4,0.035231049,31.69719253,0.001614782,57.08181037,27.91979051,12.92607681,13
6.99E-10,-4,0.458153881,35.27464907,0.073201848,21.6977263,31.98997381,14.9032596,13
8.73E-11,-3,0.057269235,36.37183113,0.009150231,5.162215787,27.49874673,20.31290745,13
1.09E-11,-4,2.148408654,51.57147889,0.065018779,537.620277,30.49984334,15.95161343,12
1.36E-12,-3,1.759801082,47.17143486,0.008127347,552.1275346,23.72498042,16.66895168,12
1.71E-13,-3,0.219975135,48.13392936,0.048890918,908.6534418,22.01562255,13.29611896,12
2.13E-14,-3,0.027496892,6.01674117,0.006111365,113.5816802,2.751952819,1.66201487,12
2.66E-15,-4,0.003437111,52.72709265,0.100638921,599.63521,23.6314941,9.070251859,11
3.33E-16,-4,0.000429639,47.32838658,0.012829865,75.81690125,28.50393676,10.80878148,11
4.16E-17,-4,0.028803705,34.05354832,0.001603733,9.477112657,23.2004921,26.15109769,10
0.125,-4,0.582350463,60.18169354,0.019700467,96.62213908,20.08756151,13.66888721,10
0.015625,-4,0.072793808,56.14771169,0.202212558,12.07776739,22.04844519,10.1711109,10
